#time,current,voltage,power,charge,energy
46.5,0.0298804,5.16117,0.154215,1.39636,7.20707
47.0,0.0299272,5.16116,0.154456,1.41132,7.28429
47.5,0.0299092,5.16112,0.154362,1.42628,7.36147
48.0,0.0298971,5.1611,0.154299,1.44123,7.43862
48.5,0.0298677,5.16107,0.154146,1.45616,7.5157
49.0,0.029888,5.16111,0.154252,1.4711,7.59282
49.5,0.0298157,5.16112,0.153879,1.48601,7.66976
50.0,0.029787,5.16113,0.153731,1.5009,7.74663
50.5,0.0297991,5.16113,0.153793,1.5158,7.82353
51.0,0.029797,5.16114,0.153783,1.5307,7.90042
51.5,0.0298693,5.16115,0.154157,1.54564,7.9775
52.0,0.0298968,5.16113,0.154299,1.56059,8.05464
52.5,0.0299181,5.16111,0.154408,1.57554,8.13185
53.0,0.0298552,5.1611,0.154083,1.59047,8.20889
53.5,0.0299005,5.1611,0.154316,1.60542,8.28605
54.0,0.029893,5.16108,0.154277,1.62037,8.36319
54.5,0.0298393,5.16108,0.153999,1.63529,8.44019
55.0,0.0297783,5.16106,0.153684,1.65018,8.51703
55.5,0.0298212,5.16104,0.153905,1.66509,8.59398
56.0,0.029782,5.16107,0.153704,1.67998,8.67083
56.5,0.0298844,5.16105,0.154232,1.69492,8.74795
57.0,0.0298905,5.16106,0.154264,1.70987,8.82508
57.5,0.0298629,5.16104,0.154121,1.7248,8.90214
58.0,0.0298617,5.16103,0.154114,1.73973,8.9792
58.5,0.0298737,5.16102,0.154176,1.75467,9.05629
59.0,0.0298896,5.16101,0.154257,1.76961,9.13341
59.5,0.0297652,5.161,0.153615,1.78449,9.21022
60.0,0.0297758,5.16103,0.15367,1.79938,9.28706
60.5,0.0297784,5.16099,0.153683,1.81427,9.3639
61.0,0.0298092,5.16099,0.153842,1.82918,9.44082
61.5,0.0298741,5.16099,0.154177,1.84411,9.51791
62.0,0.0299204,5.16096,0.154415,1.85907,9.59512
62.5,0.029883,5.16097,0.154222,1.87401,9.67223
63.0,0.0298521,5.161,0.154064,1.88894,9.74926
63.5,0.0298721,5.16104,0.154168,1.90388,9.82634
64.0,0.0298313,5.16102,0.153957,1.91879,9.90332
64.5,0.0297837,5.16105,0.153711,1.93368,9.98018
65.0,0.0297626,5.16103,0.153602,1.94856,10.057
65.5,0.0297347,5.161,0.153458,1.96343,10.1337
66.0,0.0298385,5.16096,0.153993,1.97835,10.2107
66.5,0.0298582,5.16098,0.154095,1.99328,10.2878
67.0,0.0298839,5.16098,0.154227,2.00822,10.3649
67.5,0.0298583,5.16091,0.154093,2.02315,10.4419
68.0,0.0298936,5.16095,0.154276,2.0381,10.519
68.5,0.0298697,5.16095,0.154153,2.05303,10.5961
69.0,0.0297863,5.16092,0.153721,2.06793,10.673
69.5,0.0297625,5.16093,0.153599,2.08281,10.7498
70.0,0.0297992,5.16098,0.15379,2.09771,10.8267
70.5,0.0297396,5.16093,0.153481,2.11258,10.9034
71.0,0.029869,5.16095,0.154149,2.12751,10.9805
71.5,0.0298885,5.161,0.154252,2.14246,11.0576
72.0,0.0298919,5.16096,0.154268,2.1574,11.1348
72.5,0.0298356,5.16095,0.153977,2.17232,11.2117
73.0,0.0298554,5.16098,0.15408,2.18725,11.2888
73.5,0.0298328,5.16098,0.153963,2.20216,11.3658
74.0,0.0297639,5.16097,0.153607,2.21705,11.4426
74.5,0.0297699,5.16096,0.153638,2.23193,11.5194
75.0,0.0297128,5.16094,0.153343,2.24679,11.5961
75.5,0.0297754,5.16092,0.153665,2.26167,11.6729
76.0,0.029845,5.1609,0.154024,2.2766,11.7499
76.5,0.0298072,5.16088,0.153828,2.2915,11.8268
77.0,0.0298443,5.16088,0.15402,2.30642,11.9038
77.5,0.0298362,5.16084,0.153977,2.32134,11.9808
78.0,0.029817,5.16084,0.153878,2.33625,12.0578
78.5,0.0297426,5.16086,0.153494,2.35112,12.1345
79.0,0.0297337,5.16086,0.153448,2.36599,12.2112
79.5,0.0297298,5.16087,0.153428,2.38085,12.2879
80.0,0.0297305,5.16088,0.153432,2.39572,12.3647
80.5,0.0298469,5.16083,0.154032,2.41064,12.4417
81.0,0.0298335,5.16085,0.153963,2.42556,12.5187
81.5,0.0298002,5.16082,0.15379,2.44046,12.5955
82.0,0.0298305,5.16077,0.153945,2.45537,12.6725
82.5,0.0298018,5.16077,0.153797,2.47027,12.7494
83.0,0.0297846,5.16078,0.153709,2.48517,12.8263
83.5,0.029723,5.16079,0.153391,2.50003,12.903
84.0,0.0297158,5.16078,0.153353,2.51489,12.9796
84.5,0.0297359,5.16078,0.153457,2.52975,13.0564
85.0,0.0298176,5.16073,0.153877,2.54466,13.1333
85.5,0.0298051,5.16069,0.153812,2.55957,13.2102
86.0,0.0298321,5.16075,0.153953,2.57448,13.2872
86.5,0.0298365,5.16069,0.153974,2.5894,13.3642
87.0,0.0298138,5.16072,0.153858,2.60431,13.4411
87.5,0.0298232,5.16074,0.153907,2.61922,13.5181
88.0,0.0297453,5.16073,0.153505,2.63409,13.5948
88.5,0.029703,5.16075,0.153286,2.64894,13.6715
89.0,0.0296681,5.16076,0.153106,2.66378,13.748
89.5,0.0297974,5.16075,0.153774,2.67867,13.8249
90.0,0.0298273,5.16071,0.153927,2.69359,13.9019
90.5,0.0298328,5.16072,0.153956,2.7085,13.9788
91.0,0.029836,5.16075,0.153973,2.72342,14.0558
91.5,0.0298686,5.16074,0.154141,2.73836,14.1329
92.0,0.0297996,5.16076,0.153785,2.75326,14.2098
92.5,0.0297925,5.16077,0.153749,2.76815,14.2867
93.0,0.0296943,5.16077,0.153242,2.783,14.3633
93.5,0.0297472,5.16081,0.153516,2.79787,14.44
94.0,0.0297057,5.16081,0.153302,2.81273,14.5167
94.5,0.0297743,5.16083,0.153657,2.82761,14.5935
95.0,0.0298143,5.1608,0.153863,2.84252,14.6705
95.5,0.0298169,5.16074,0.153874,2.85743,14.7474
96.0,0.0298024,5.16076,0.1538,2.87233,14.8243
96.5,0.0297802,5.16072,0.153684,2.88722,14.9011
97.0,0.0298181,5.16073,0.15388,2.90213,14.9781
