#time,current,voltage,power,charge,energy
18.5,0.37356,5.16607,1.92982,7.09672,36.6586
19.0,0.37258,5.16609,1.92477,7.28301,37.621
19.5,0.373868,5.16602,1.93139,7.46995,38.5867
20.0,0.374704,5.16597,1.93569,7.6573,39.5545
20.5,0.372588,5.16608,1.9248,7.84359,40.5169
21.0,0.372979,5.16603,1.9268,8.03008,41.4803
21.5,0.372439,5.16606,1.92403,8.2163,42.4423
22.0,0.375114,5.16594,1.9378,8.40386,43.4112
22.5,0.372491,5.16603,1.92428,8.5901,44.3734
23.0,0.372713,5.16602,1.92543,8.77646,45.3361
23.5,0.372768,5.16599,1.9257,8.96284,46.2989
24.0,0.374026,5.16598,1.93219,9.14986,47.265
24.5,0.37527,5.16588,1.93858,9.33749,48.2343
25.0,0.373858,5.16599,1.93133,9.52442,49.2
25.5,0.372983,5.16602,1.92682,9.71091,50.1634
26.0,0.372546,5.16602,1.92456,9.89719,51.1257
26.5,0.375468,5.16584,1.93959,10.0849,52.0955
27.0,0.372795,5.16606,1.92586,10.2713,53.0584
27.5,0.372544,5.16613,1.92459,10.4576,54.0207
28.0,0.373144,5.16611,1.92768,10.6442,54.9845
28.5,0.374069,5.16599,1.93242,10.8312,55.9507
29.0,0.375263,5.16587,1.93854,11.0188,56.92
29.5,0.374795,5.16597,1.93616,11.2062,57.8881
30.0,0.374965,5.16598,1.93705,11.3937,58.8566
30.5,0.372808,5.16594,1.92589,11.5801,59.8196
31.0,0.375476,5.16582,1.93962,11.7678,60.7894
31.5,0.374697,5.16587,1.93562,11.9552,61.7572
32.0,0.372806,5.16597,1.92589,12.1416,62.7201
32.5,0.37307,5.16597,1.92725,12.3281,63.6837
33.0,0.374153,5.16592,1.93283,12.5152,64.6502
33.5,0.373531,5.16597,1.92964,12.702,65.615
34.0,0.372316,5.16606,1.92339,12.8881,66.5767
34.5,0.372873,5.16601,1.92625,13.0746,67.5398
35.0,0.372921,5.16599,1.92649,13.261,68.503
35.5,0.375536,5.16586,1.93995,13.4488,69.473
36.0,0.375332,5.16585,1.93889,13.6365,70.4425
36.5,0.374976,5.16584,1.93705,13.824,71.411
37.0,0.373514,5.16592,1.92953,14.0107,72.3758
37.5,0.374148,5.1659,1.93279,14.1978,73.3421
38.0,0.375372,5.16587,1.93911,14.3855,74.3117
38.5,0.372644,5.166,1.92506,14.5718,75.2742
39.0,0.37282,5.166,1.92598,14.7582,76.2372
39.5,0.373267,5.16599,1.92828,14.9448,77.2014
40.0,0.375308,5.16585,1.93877,15.1325,78.1707
40.5,0.373251,5.16585,1.92814,15.3191,79.1348
41.0,0.372608,5.16591,1.92485,15.5054,80.0972
41.5,0.372868,5.16591,1.92619,15.6919,81.0603
42.0,0.374421,5.16588,1.9342,15.8791,82.0274
42.5,0.375216,5.16583,1.93829,16.0667,82.9966
43.0,0.374897,5.16582,1.93663,16.2541,83.9649
43.5,0.372845,5.16586,1.92605,16.4405,84.9279
44.0,0.373277,5.16584,1.92827,16.6272,85.8921
44.5,0.375619,5.16567,1.94031,16.815,86.8622
45.0,0.373628,5.16575,1.93005,17.0018,87.8272
45.5,0.372701,5.1658,1.92528,17.1882,88.7899
46.0,0.37277,5.16584,1.92565,17.3745,89.7527
46.5,0.374674,5.16575,1.93545,17.5619,90.7204
47.0,0.373388,5.16586,1.92886,17.7486,91.6849
47.5,0.373085,5.16586,1.92729,17.9351,92.6485
48.0,0.372956,5.16588,1.92663,18.1216,93.6118
48.5,0.373405,5.16587,1.92895,18.3083,94.5763
49.0,0.375472,5.16574,1.93958,18.496,95.5461
49.5,0.375476,5.16573,1.9396,18.6838,96.5159
50.0,0.37259,5.16588,1.92474,18.8701,97.4782
50.5,0.373036,5.16585,1.92703,19.0566,98.4418
51.0,0.374813,5.16577,1.93618,19.244,99.4098
51.5,0.373871,5.16579,1.93132,19.4309,100.376
52.0,0.373352,5.1657,1.92861,19.6176,101.34
52.5,0.372801,5.16572,1.92577,19.804,102.303
53.0,0.373311,5.16566,1.92838,19.9907,103.267
53.5,0.375581,5.16552,1.94006,20.1784,104.237
54.0,0.3753,5.1655,1.9386,20.3661,105.206
54.5,0.375254,5.16552,1.93836,20.5537,106.175
55.0,0.373794,5.16563,1.93087,20.7406,107.141
55.5,0.375053,5.16558,1.93735,20.9281,108.11
56.0,0.375163,5.16557,1.93792,21.1157,109.078
56.5,0.373901,5.16565,1.93143,21.3027,110.044
57.0,0.372758,5.1657,1.92554,21.4891,111.007
57.5,0.37302,5.16566,1.92688,21.6756,111.97
58.0,0.375105,5.16549,1.93759,21.8631,112.939
58.5,0.373079,5.16558,1.92715,22.0497,113.903
59.0,0.373111,5.16555,1.92731,22.2362,114.866
59.5,0.373005,5.16561,1.92678,22.4227,115.83
60.0,0.37501,5.16553,1.9371,22.6102,116.798
60.5,0.375347,5.1655,1.93884,22.7979,117.768
61.0,0.375613,5.16553,1.94023,22.9857,118.738
61.5,0.374021,5.16565,1.93205,23.1727,119.704
62.0,0.373082,5.16572,1.92722,23.3593,120.668
62.5,0.376167,5.1656,1.94311,23.5473,121.639
63.0,0.374009,5.16567,1.93199,23.7343,122.605
63.5,0.373181,5.16573,1.92774,23.9209,123.569
64.0,0.373047,5.16579,1.92707,24.1075,124.532
64.5,0.375067,5.16569,1.93746,24.295,125.501
65.0,0.37363,5.16574,1.93006,24.4818,126.466
65.5,0.37343,5.1657,1.92901,24.6685,127.431
66.0,0.372823,5.16573,1.92589,24.8549,128.394
66.5,0.373035,5.16569,1.92697,25.0415,129.357
67.0,0.376422,5.16551,1.94439,25.2297,130.329
67.5,0.375157,5.16558,1.93789,25.4172,131.298
68.0,0.375258,5.16559,1.93841,25.6049,132.268
68.5,0.372795,5.16576,1.92575,25.7913,133.23
69.0,0.375163,5.16564,1.93794,25.9788,134.199
69.5,0.37418,5.16569,1.93288,26.1659,135.166
70.0,0.373234,5.16575,1.92802,26.3526,136.13
70.5,0.373146,5.16584,1.9276,26.5391,137.094
71.0,0.372967,5.16586,1.92668,26.7256,138.057
71.5,0.375415,5.16569,1.93926,26.9133,139.027
72.0,0.372906,5.16581,1.92634,27.0998,139.99
72.5,0.373289,5.16578,1.92831,27.2864,140.954
73.0,0.372862,5.16578,1.92611,27.4728,141.917
73.5,0.375255,5.16562,1.9384,27.6605,142.886
74.0,0.375189,5.16556,1.93805,27.8481,143.855
74.5,0.375426,5.16554,1.93926,28.0358,144.825
75.0,0.374344,5.16559,1.93369,28.223,145.792
75.5,0.373173,5.1656,1.92764,28.4095,146.755
76.0,0.376316,5.16538,1.9438,28.5977,147.727
76.5,0.373706,5.16554,1.93038,28.7846,148.693
77.0,0.373297,5.16558,1.92828,28.9712,149.657
77.5,0.372715,5.16563,1.92529,29.1576,150.619
78.0,0.375395,5.16551,1.93909,29.3453,151.589
78.5,0.375201,5.16558,1.93811,29.5329,152.558
79.0,0.375359,5.16555,1.93892,29.7205,153.527
79.5,0.375123,5.16555,1.9377,29.9081,154.496
80.0,0.372941,5.16564,1.92646,30.0946,155.459
80.5,0.376569,5.16549,1.94515,30.2829,156.432
81.0,0.374137,5.16563,1.93264,30.4699,157.398
81.5,0.373255,5.16568,1.9281,30.6565,158.362
82.0,0.373025,5.16567,1.92691,30.8431,159.326
82.5,0.375151,5.16553,1.93784,31.0306,160.295
83.0,0.373305,5.16555,1.92831,31.2173,161.259
83.5,0.373017,5.16556,1.92683,31.4038,162.222
84.0,0.373488,5.16553,1.92925,31.5905,163.187
84.5,0.372917,5.16553,1.9263,31.777,164.15
85.0,0.376494,5.16539,1.94472,31.9652,165.123
85.5,0.375097,5.16545,1.93753,32.1528,166.091
86.0,0.375404,5.16545,1.93912,32.3405,167.061
86.5,0.373258,5.16553,1.92806,32.5271,168.025
87.0,0.375156,5.16538,1.9378,32.7147,168.994
87.5,0.375114,5.16536,1.93758,32.9023,169.963
88.0,0.373163,5.16553,1.92757,33.0888,170.926
88.5,0.373375,5.16548,1.92865,33.2755,171.891
89.0,0.372867,5.16553,1.92604,33.462,172.854
89.5,0.376022,5.16532,1.94226,33.65,173.825
90.0,0.372815,5.16553,1.92577,33.8364,174.788
90.5,0.373166,5.16551,1.92758,34.023,175.751
91.0,0.373207,5.16551,1.92779,34.2096,176.715
91.5,0.375188,5.16545,1.938,34.3972,177.684
92.0,0.375695,5.16544,1.94061,34.585,178.655
92.5,0.375327,5.16542,1.9387,34.7727,179.624
93.0,0.373855,5.16549,1.93113,34.9596,180.59
93.5,0.372888,5.16554,1.92615,35.146,181.553
94.0,0.37663,5.16533,1.9454,35.3344,182.525
94.5,0.374107,5.16541,1.9324,35.5214,183.492
95.0,0.373055,5.16543,1.92697,35.7079,184.455
95.5,0.373596,5.16542,1.92976,35.8947,185.42
96.0,0.374961,5.16534,1.93678,36.0822,186.388
96.5,0.373616,5.16544,1.92988,36.269,187.353
97.0,0.37301,5.16547,1.92675,36.4555,188.317
97.5,0.373206,5.16546,1.92776,36.6421,189.281
98.0,0.373151,5.16544,1.92747,36.8287,190.244
98.5,0.376456,5.16526,1.94447,37.0169,191.217
99.0,0.375375,5.16532,1.93892,37.2046,192.186
99.5,0.373905,5.16536,1.93134,37.3916,193.152
100.0,0.373488,5.16546,1.92922,37.5783,194.116
100.5,0.375177,5.16533,1.93789,37.7659,195.085
101.0,0.374019,5.16533,1.93192,37.9529,196.051
101.5,0.373056,5.16537,1.92696,38.1394,197.015
102.0,0.37312,5.16537,1.92729,38.326,197.978
102.5,0.373194,5.16538,1.92767,38.5126,198.942
103.0,0.376547,5.16519,1.94492,38.7009,199.915
103.5,0.375458,5.16531,1.93934,38.8886,200.884
104.0,0.375348,5.16525,1.93875,39.0763,201.854
104.5,0.373997,5.1654,1.93183,39.2633,202.82
105.0,0.375109,5.16533,1.93754,39.4508,203.788
105.5,0.375925,5.16525,1.94173,39.6388,204.759
106.0,0.375271,5.16533,1.93838,39.8264,205.728
106.5,0.373466,5.16547,1.92911,40.0132,206.693
107.0,0.373435,5.16546,1.92895,40.1999,207.657
107.5,0.374961,5.16534,1.93678,40.3874,208.626
108.0,0.373421,5.16543,1.92886,40.5741,209.59
108.5,0.372909,5.16542,1.92622,40.7605,210.553
109.0,0.373537,5.16539,1.92945,40.9473,211.518
109.5,0.375274,5.16525,1.93836,41.1349,212.487
110.0,0.375662,5.16522,1.94036,41.3228,213.457
110.5,0.375641,5.16525,1.94026,41.5106,214.428
111.0,0.373995,5.16537,1.93181,41.6976,215.393
111.5,0.37364,5.16539,1.92998,41.8844,216.358
112.0,0.37633,5.16523,1.94381,42.0726,217.33
112.5,0.37515,5.16537,1.93778,42.2601,218.299
113.0,0.372988,5.1655,1.92665,42.4466,219.263
113.5,0.373207,5.1654,1.92775,42.6332,220.226
114.0,0.375687,5.1652,1.94048,42.8211,221.197
114.5,0.375566,5.16523,1.93987,43.0089,222.167
115.0,0.375575,5.16523,1.93991,43.1967,223.137
115.5,0.375482,5.16522,1.93943,43.3844,224.106
116.0,0.374105,5.16524,1.93232,43.5714,225.072
116.5,0.376542,5.16509,1.94486,43.7597,226.045
117.0,0.37568,5.16514,1.94042,43.9476,227.015
117.5,0.375107,5.16522,1.93749,44.1351,227.984
118.0,0.373527,5.16532,1.92937,44.3219,228.949
118.5,0.375668,5.16518,1.94037,44.5097,229.919
119.0,0.374235,5.16525,1.933,44.6968,230.885
119.5,0.373473,5.16528,1.92908,44.8836,231.85
120.0,0.373136,5.16535,1.92736,45.0701,232.813
120.5,0.373664,5.16532,1.93008,45.257,233.778
121.0,0.375022,5.16522,1.93705,45.4445,234.747
121.5,0.37342,5.16527,1.9288,45.6312,235.711
122.0,0.372983,5.16527,1.92654,45.8177,236.675
122.5,0.372937,5.16534,1.92633,46.0041,237.638
123.0,0.375908,5.16517,1.94161,46.1921,238.609
123.5,0.375399,5.16518,1.93898,46.3798,239.578
124.0,0.375947,5.16511,1.94179,46.5678,240.549
124.5,0.37525,5.16515,1.93821,46.7554,241.518
125.0,0.375806,5.1651,1.94106,46.9433,242.489
125.5,0.376912,5.16503,1.94675,47.1318,243.462
126.0,0.373517,5.16516,1.92926,47.3185,244.427
126.5,0.373255,5.16515,1.9279,47.5051,245.391
127.0,0.373001,5.16515,1.92659,47.6916,246.354
127.5,0.37568,5.16501,1.94037,47.8795,247.324
128.0,0.375564,5.16504,1.93979,48.0673,248.294
128.5,0.375893,5.16501,1.94147,48.2552,249.265
129.0,0.375369,5.1651,1.9388,48.4429,250.234
129.5,0.374019,5.1651,1.93183,48.6299,251.2
130.0,0.376488,5.16497,1.94453,48.8182,252.172
130.5,0.375518,5.16504,1.93955,49.0059,253.142
131.0,0.375589,5.16507,1.93993,49.1937,254.112
131.5,0.375419,5.16507,1.93905,49.3814,255.082
132.0,0.376961,5.16499,1.94698,49.5699,256.055
132.5,0.375448,5.16511,1.93921,49.7576,257.025
133.0,0.376036,5.16511,1.94225,49.9456,257.996
133.5,0.375343,5.16511,1.93867,50.1333,258.965
134.0,0.376281,5.16505,1.94349,50.3214,259.937
134.5,0.376491,5.165,1.94456,50.5097,260.909
135.0,0.375326,5.16502,1.93855,50.6974,261.878
135.5,0.375828,5.16502,1.94114,50.8853,262.849
136.0,0.375306,5.16505,1.93846,51.0729,263.818
136.5,0.377241,5.16497,1.94842,51.2615,264.792
137.0,0.375313,5.1651,1.93852,51.4492,265.762
137.5,0.373823,5.16512,1.93083,51.6361,266.727
138.0,0.373374,5.16513,1.92851,51.8228,267.691
138.5,0.374099,5.16508,1.93223,52.0098,268.657
139.0,0.376414,5.16496,1.94415,52.1981,269.63
139.5,0.375367,5.16505,1.93878,52.3857,270.599
140.0,0.375894,5.16503,1.94149,52.5737,271.57
140.5,0.375398,5.16502,1.93892,52.7614,272.539
141.0,0.376395,5.16494,1.94404,52.9496,273.511
141.5,0.375413,5.16501,1.93899,53.1373,274.481
142.0,0.37555,5.16501,1.9397,53.3251,275.45
142.5,0.373371,5.16512,1.92849,53.5117,276.415
143.0,0.374697,5.16503,1.9353,53.6991,277.382
143.5,0.375944,5.16501,1.94174,53.8871,278.353
144.0,0.375383,5.16501,1.93884,54.0748,279.323
144.5,0.373698,5.1652,1.93021,54.2616,280.288
145.0,0.372944,5.1652,1.92631,54.4481,281.251
145.5,0.375629,5.16508,1.94014,54.6359,282.221
146.0,0.373059,5.1652,1.92691,54.8224,283.184
146.5,0.373283,5.16516,1.92805,55.0091,284.148
147.0,0.373469,5.16515,1.92901,55.1958,285.113
147.5,0.374729,5.16504,1.93547,55.3832,286.081
148.0,0.376018,5.16493,1.94209,55.5712,287.052
148.5,0.375333,5.16497,1.93857,55.7588,288.021
149.0,0.37406,5.16507,1.93203,55.9459,288.987
149.5,0.373097,5.16513,1.92708,56.1324,289.951
150.0,0.375988,5.16495,1.94194,56.3204,290.922
150.5,0.375552,5.16494,1.93969,56.5082,291.891
151.0,0.375365,5.16492,1.93872,56.6959,292.861
151.5,0.375912,5.16488,1.94152,56.8838,293.832
152.0,0.376847,5.16485,1.94634,57.0723,294.805
152.5,0.375901,5.16494,1.94149,57.2602,295.775
153.0,0.375463,5.16489,1.93921,57.4479,296.745
153.5,0.375653,5.16494,1.94021,57.6358,297.715
154.0,0.373431,5.16506,1.92878,57.8225,298.68
154.5,0.375995,5.16491,1.94196,58.0105,299.651
155.0,0.375525,5.16493,1.93955,58.1982,300.62
155.5,0.374111,5.16503,1.93228,58.3853,301.586
156.0,0.3735,5.16505,1.92913,58.572,302.551
156.5,0.374679,5.16499,1.93519,58.7594,303.519
157.0,0.375394,5.16492,1.93887,58.9471,304.488
157.5,0.373004,5.16503,1.92656,59.1336,305.451
158.0,0.373324,5.16502,1.92821,59.3202,306.415
158.5,0.373428,5.165,1.92874,59.507,307.38
159.0,0.376123,5.16493,1.94263,59.695,308.351
159.5,0.375628,5.16492,1.94007,59.8828,309.321
160.0,0.375384,5.16496,1.93883,60.0705,310.291
160.5,0.374086,5.16496,1.93212,60.2576,311.257
161.0,0.374573,5.16487,1.9346,60.4449,312.224
161.5,0.375986,5.16487,1.9419,60.6328,313.195
162.0,0.375434,5.16493,1.93908,60.8206,314.164
162.5,0.37344,5.16501,1.92881,61.0073,315.129
163.0,0.373706,5.16504,1.93019,61.1941,316.094
163.5,0.375797,5.16494,1.94095,61.382,317.064
164.0,0.373671,5.16503,1.93001,61.5689,318.029
164.5,0.373056,5.16508,1.92685,61.7554,318.993
165.0,0.373445,5.16505,1.92884,61.9421,319.957
165.5,0.374777,5.16496,1.93569,62.1295,320.925
166.0,0.375649,5.16489,1.94017,62.3173,321.895
166.5,0.375719,5.16485,1.94052,62.5052,322.865
167.0,0.373987,5.16494,1.9316,62.6922,323.831
167.5,0.373634,5.16495,1.92979,62.879,324.796
168.0,0.376038,5.16486,1.94217,63.067,325.767
168.5,0.375356,5.16487,1.93865,63.2547,326.737
169.0,0.373131,5.16502,1.92721,63.4413,327.7
169.5,0.373287,5.16503,1.92802,63.6279,328.664
170.0,0.374929,5.16495,1.93647,63.8154,329.632
170.5,0.373629,5.16502,1.92978,64.0022,330.597
171.0,0.373429,5.16503,1.92875,64.1889,331.562
171.5,0.373235,5.16506,1.92777,64.3755,332.526
172.0,0.373684,5.16506,1.93009,64.5624,333.491
172.5,0.375927,5.16492,1.94162,64.7503,334.461
173.0,0.375985,5.16493,1.94192,64.9383,335.432
173.5,0.375394,5.16492,1.93886,65.126,336.402
174.0,0.375638,5.1649,1.94011,65.3138,337.372
174.5,0.377019,5.16484,1.94723,65.5023,338.345
175.0,0.375281,5.16495,1.93829,65.69,339.315
175.5,0.373571,5.16505,1.9295,65.8768,340.279
176.0,0.373104,5.16504,1.92708,66.0633,341.243
176.5,0.373676,5.16496,1.93001,66.2502,342.208
177.0,0.37605,5.16484,1.94222,66.4382,343.179
177.5,0.375833,5.16484,1.9411,66.6261,344.15
178.0,0.375627,5.16484,1.94004,66.8139,345.12
178.5,0.374012,5.16496,1.93174,67.0009,346.085
179.0,0.375269,5.16491,1.93821,67.1886,347.055
179.5,0.375399,5.16488,1.93887,67.3763,348.024
180.0,0.375786,5.16481,1.94085,67.5642,348.994
180.5,0.375353,5.16486,1.93863,67.7518,349.964
181.0,0.375692,5.16481,1.94036,67.9397,350.934
181.5,0.37718,5.16472,1.94801,68.1283,351.908
182.0,0.373696,5.16486,1.93007,68.3151,352.873
182.5,0.373443,5.16486,1.92876,68.5018,353.837
183.0,0.373362,5.1649,1.92836,68.6885,354.802
183.5,0.375246,5.16475,1.93804,68.8761,355.771
184.0,0.375493,5.16474,1.93931,69.0639,356.74
184.5,0.375873,5.16473,1.94126,69.2518,357.711
185.0,0.375216,5.16475,1.93788,69.4394,358.68
185.5,0.373701,5.16484,1.93009,69.6263,359.645
186.0,0.376396,5.16467,1.94395,69.8145,360.617
186.5,0.375572,5.16481,1.93974,70.0023,361.587
187.0,0.373551,5.16493,1.92935,70.189,362.551
187.5,0.37328,5.16493,1.92795,70.3757,363.515
188.0,0.375398,5.16486,1.93886,70.5634,364.485
188.5,0.373888,5.16492,1.93109,70.7503,365.45
189.0,0.373632,5.16493,1.92977,70.9371,366.415
189.5,0.372973,5.16498,1.92638,71.1236,367.378
190.0,0.373221,5.16495,1.92765,71.3102,368.342
190.5,0.376633,5.1648,1.94522,71.4986,369.315
191.0,0.375434,5.16484,1.93904,71.6863,370.284
191.5,0.375564,5.16483,1.93971,71.874,371.254
192.0,0.373217,5.16495,1.92763,72.0607,372.218
192.5,0.375568,5.16482,1.93972,72.2484,373.188
193.0,0.375427,5.16484,1.939,72.4362,374.157
193.5,0.373744,5.16493,1.93034,72.623,375.122
194.0,0.373283,5.165,1.92799,72.8097,376.086
194.5,0.373106,5.165,1.92708,72.9962,377.05
195.0,0.376666,5.16483,1.9454,73.1846,378.023
195.5,0.375543,5.16487,1.93961,73.3723,378.993
196.0,0.37604,5.16487,1.94218,73.5603,379.964
196.5,0.375566,5.16488,1.93974,73.7481,380.933
197.0,0.377337,5.16479,1.94885,73.9368,381.908
197.5,0.375406,5.16487,1.93891,74.1245,382.877
198.0,0.375609,5.16486,1.93995,74.3123,383.847
198.5,0.375568,5.16484,1.93973,74.5001,384.817
199.0,0.375529,5.16484,1.93953,74.6879,385.787
199.5,0.377172,5.16475,1.94798,74.8764,386.761
200.0,0.375616,5.16486,1.93999,75.0642,387.731
200.5,0.376087,5.16483,1.94241,75.2523,388.702
201.0,0.375434,5.16487,1.93905,75.44,389.672
201.5,0.377404,5.16479,1.9492,75.6287,390.646
202.0,0.375462,5.16485,1.93919,75.8164,391.616
202.5,0.375559,5.16484,1.93969,76.0042,392.586
203.0,0.375769,5.16479,1.94075,76.1921,393.556
203.5,0.375376,5.16484,1.93874,76.3798,394.525
204.0,0.377361,5.16473,1.94895,76.5685,395.5
204.5,0.375446,5.16483,1.9391,76.7562,396.469
205.0,0.374097,5.1649,1.93216,76.9432,397.436
205.5,0.373361,5.16491,1.92836,77.1299,398.4
206.0,0.375496,5.16482,1.93935,77.3177,399.369
206.5,0.375772,5.16482,1.94078,77.5056,400.34
207.0,0.37559,5.1648,1.93983,77.6934,401.31
207.5,0.375928,5.16475,1.94156,77.8813,402.281
208.0,0.375414,5.16476,1.93891,78.069,403.25
208.5,0.37728,5.16467,1.94851,78.2577,404.224
209.0,0.375467,5.16475,1.93918,78.4454,405.194
209.5,0.375765,5.16472,1.9407,78.6333,406.164
210.0,0.374735,5.16477,1.93541,78.8207,407.132
210.5,0.375506,5.16472,1.93936,79.0084,408.102
211.0,0.375765,5.16467,1.94069,79.1963,409.072
211.5,0.375553,5.16467,1.93959,79.3841,410.042
212.0,0.373677,5.16478,1.92994,79.5709,411.007
212.5,0.373101,5.16484,1.92699,79.7575,411.97
213.0,0.376355,5.16463,1.94372,79.9456,412.942
213.5,0.373023,5.16481,1.92657,80.1321,413.905
214.0,0.373458,5.16476,1.9288,80.3189,414.87
214.5,0.373591,5.16478,1.9295,80.5057,415.834
215.0,0.375478,5.16473,1.93923,80.6934,416.804
215.5,0.375933,5.1647,1.94157,80.8814,417.775
216.0,0.375512,5.16474,1.9394,81.0691,418.745
216.5,0.374169,5.16476,1.93247,81.2562,419.711
217.0,0.373143,5.16485,1.92722,81.4428,420.674
217.5,0.376904,5.16478,1.94661,81.6312,421.648
218.0,0.375462,5.16485,1.93919,81.819,422.617
218.5,0.375475,5.16479,1.93924,82.0067,423.587
219.0,0.376101,5.16478,1.94246,82.1948,424.558
219.5,0.376839,5.16472,1.94625,82.3832,425.531
220.0,0.374935,5.16481,1.93645,82.5706,426.499
220.5,0.37318,5.1649,1.92742,82.7572,427.463
221.0,0.373466,5.1649,1.9289,82.944,428.428
221.5,0.373453,5.16487,1.92882,83.1307,429.392
222.0,0.376701,5.16469,1.94553,83.319,430.365
222.5,0.375706,5.16477,1.94042,83.5069,431.335
223.0,0.374051,5.16484,1.9319,83.6939,432.301
223.5,0.373665,5.16485,1.92991,83.8808,433.266
224.0,0.375437,5.16476,1.93902,84.0685,434.235
224.5,0.376021,5.16472,1.94203,84.2565,435.206
225.0,0.373927,5.16481,1.93125,84.4434,436.172
225.5,0.37339,5.16486,1.92849,84.6301,437.136
226.0,0.373524,5.16485,1.92918,84.8169,438.101
226.5,0.376853,5.16469,1.94631,85.0053,439.074
227.0,0.375649,5.16471,1.9401,85.1932,440.044
227.5,0.375684,5.16473,1.94029,85.381,441.014
228.0,0.375391,5.16473,1.93878,85.5687,441.984
228.5,0.375348,5.16472,1.93855,85.7564,442.953
229.0,0.376105,5.16467,1.94244,85.9444,443.924
229.5,0.375535,5.16471,1.93951,86.1322,444.894
230.0,0.373693,5.16477,1.93003,86.319,445.859
230.5,0.373642,5.16478,1.92976,86.5059,446.824
231.0,0.376517,5.16462,1.94455,86.6941,447.796
231.5,0.373746,5.16476,1.93029,86.881,448.761
232.0,0.373267,5.16483,1.92784,87.0676,449.725
232.5,0.373665,5.16487,1.92992,87.2544,450.69
233.0,0.375564,5.16472,1.93966,87.4422,451.66
233.5,0.375847,5.16465,1.9411,87.6302,452.63
234.0,0.375793,5.16472,1.94085,87.8181,453.601
234.5,0.375374,5.16475,1.9387,88.0057,454.57
235.0,0.373881,5.16482,1.93101,88.1927,455.536
235.5,0.376654,5.16473,1.9453,88.381,456.508
236.0,0.375343,5.16481,1.93856,88.5687,457.478
236.5,0.373284,5.16485,1.92794,88.7553,458.442
237.0,0.37342,5.16488,1.92865,88.942,459.406
237.5,0.37584,5.16477,1.94111,89.1299,460.377
238.0,0.373744,5.16487,1.93032,89.3168,461.342
238.5,0.373482,5.16488,1.92897,89.5036,462.306
239.0,0.373356,5.16486,1.92831,89.6902,463.27
239.5,0.37374,5.16485,1.93029,89.8771,464.235
240.0,0.376768,5.16468,1.94587,90.0655,465.208
240.5,0.375995,5.16472,1.94189,90.2535,466.179
241.0,0.375412,5.16469,1.93887,90.4412,467.149
241.5,0.375813,5.16466,1.94093,90.6291,468.119
242.0,0.37707,5.16453,1.94737,90.8176,469.093
242.5,0.375606,5.16463,1.93985,91.0054,470.063
243.0,0.373598,5.16478,1.92953,91.1922,471.028
243.5,0.373224,5.16483,1.92762,91.3789,471.991
244.0,0.373846,5.16479,1.93082,91.5658,472.957
244.5,0.376736,5.16462,1.94568,91.7541,473.93
245.0,0.376028,5.16467,1.94204,91.9422,474.901
245.5,0.375476,5.16462,1.93917,92.1299,475.87
246.0,0.37537,5.16465,1.93864,92.3176,476.84
246.5,0.376055,5.16466,1.94218,92.5056,477.811
247.0,0.375471,5.16472,1.93919,92.6933,478.78
247.5,0.376095,5.16468,1.94239,92.8814,479.752
248.0,0.375452,5.16465,1.93906,93.0691,480.721
