#time,current,voltage,power,charge,energy
116.0,0.784666,5.14093,4.03389,90.8497,467.029
116.5,0.783656,5.14098,4.02874,91.2416,469.043
117.0,0.784466,5.14092,4.03285,91.6338,471.06
117.5,0.784455,5.14092,4.0328,92.026,473.076
118.0,0.783195,5.14098,4.02637,92.4176,475.089
118.5,0.784578,5.14093,4.03344,92.8099,477.106
119.0,0.783447,5.14099,4.02767,93.2016,479.12
119.5,0.784344,5.14097,4.03227,93.5938,481.136
120.0,0.784487,5.14094,4.03298,93.986,483.153
120.5,0.783167,5.14102,4.02626,94.3776,485.166
121.0,0.784624,5.14096,4.0337,94.7699,487.183
121.5,0.783556,5.14104,4.02827,95.1617,489.197
122.0,0.784382,5.14103,4.03251,95.5539,491.213
122.5,0.784368,5.14096,4.03239,95.9461,493.229
123.0,0.783132,5.14104,4.02609,96.3377,495.242
123.5,0.784464,5.14099,4.0329,96.7299,497.259
124.0,0.783476,5.14102,4.02785,97.1216,499.273
124.5,0.784416,5.14096,4.03263,97.5138,501.289
125.0,0.784542,5.14094,4.03326,97.9061,503.306
125.5,0.783198,5.141,4.0264,98.2977,505.319
126.0,0.784656,5.14097,4.03387,98.69,507.336
126.5,0.783486,5.14103,4.02791,99.0818,509.35
127.0,0.7842,5.14096,4.03152,99.4739,511.365
127.5,0.784433,5.14097,4.03273,99.8661,513.382
128.0,0.783079,5.14109,4.02586,100.258,515.395
128.5,0.784423,5.14101,4.03271,100.65,517.411
129.0,0.78348,5.14105,4.02789,101.042,519.425
129.5,0.784412,5.14102,4.03266,101.434,521.441
130.0,0.784393,5.14096,4.03251,101.826,523.458
130.5,0.783197,5.14101,4.0264,102.218,525.471
131.0,0.784536,5.14095,4.03324,102.61,527.487
131.5,0.783453,5.14102,4.02772,103.002,529.501
132.0,0.784294,5.141,4.03204,103.394,531.517
132.5,0.784397,5.14103,4.03259,103.786,533.534
133.0,0.783025,5.14108,4.02557,104.177,535.546
133.5,0.784492,5.14103,4.03307,104.57,537.563
134.0,0.783479,5.14106,4.02789,104.961,539.577
134.5,0.784252,5.14102,4.03183,105.354,541.593
135.0,0.78446,5.14099,4.03288,105.746,543.609
135.5,0.783227,5.14102,4.02656,106.137,545.623
136.0,0.784552,5.14093,4.03331,106.53,547.639
136.5,0.783544,5.14095,4.02814,106.921,549.653
137.0,0.784348,5.14096,4.03228,107.314,551.669
137.5,0.784299,5.14103,4.03209,107.706,553.685
138.0,0.78312,5.14106,4.02605,108.097,555.698
138.5,0.784403,5.14095,4.03255,108.49,557.715
139.0,0.783431,5.14093,4.02755,108.881,559.728
139.5,0.784391,5.14095,4.03249,109.273,561.745
140.0,0.784507,5.14099,4.03313,109.666,563.761
140.5,0.783262,5.14105,4.02676,110.057,565.775
141.0,0.784558,5.14098,4.03338,110.45,567.791
141.5,0.78348,5.14105,4.02789,110.841,569.805
142.0,0.7842,5.14104,4.03158,111.233,571.821
142.5,0.784301,5.14102,4.03209,111.626,573.837
143.0,0.783155,5.14105,4.02622,112.017,575.85
143.5,0.784423,5.14103,4.03272,112.409,577.867
144.0,0.783496,5.14111,4.02802,112.801,579.881
144.5,0.784362,5.14107,4.03244,113.193,581.897
145.0,0.784362,5.1411,4.03246,113.585,583.913
145.5,0.783239,5.14112,4.0267,113.977,585.926
146.0,0.784532,5.14098,4.03325,114.369,587.943
146.5,0.783396,5.14103,4.02744,114.761,589.957
147.0,0.784222,5.14107,4.03172,115.153,591.973
147.5,0.784374,5.14105,4.03249,115.545,593.989
148.0,0.783077,5.1411,4.02586,115.937,596.002
148.5,0.784426,5.14105,4.03275,116.329,598.018
149.0,0.783474,5.1411,4.0279,116.721,600.032
149.5,0.784167,5.14109,4.03145,117.113,602.048
150.0,0.78436,5.1411,4.03245,117.505,604.064
150.5,0.783184,5.14117,4.02646,117.897,606.077
151.0,0.784448,5.1411,4.03291,118.289,608.094
151.5,0.783461,5.14108,4.02782,118.681,610.108
152.0,0.784329,5.14104,4.03225,119.073,612.124
152.5,0.784237,5.14112,4.03184,119.465,614.14
153.0,0.783116,5.14114,4.02609,119.857,616.153
153.5,0.784454,5.14109,4.03292,120.249,618.169
154.0,0.783421,5.14114,4.02765,120.64,620.183
154.5,0.784355,5.14108,4.03241,121.033,622.199
155.0,0.784446,5.14105,4.03285,121.425,624.216
155.5,0.783287,5.14111,4.02695,121.816,626.229
156.0,0.784609,5.14108,4.03372,122.209,628.246
156.5,0.783459,5.14114,4.02785,122.601,630.26
157.0,0.78419,5.14112,4.03159,122.993,632.276
157.5,0.78429,5.14106,4.03206,123.385,634.292
158.0,0.783208,5.14112,4.02655,123.776,636.305
158.5,0.784491,5.14107,4.0331,124.169,638.322
159.0,0.783544,5.14105,4.02822,124.56,640.336
159.5,0.784391,5.14104,4.03257,124.953,642.352
160.0,0.784359,5.14107,4.03242,125.345,644.368
160.5,0.783311,5.14118,4.02712,125.736,646.382
161.0,0.784491,5.14106,4.0331,126.129,648.398
161.5,0.783324,5.14118,4.02719,126.52,650.412
162.0,0.784201,5.14116,4.03169,126.912,652.428
162.5,0.78419,5.14111,4.03158,127.305,654.444
163.0,0.783072,5.14118,4.0259,127.696,656.456
163.5,0.784507,5.14111,4.03321,128.088,658.473
164.0,0.783408,5.14118,4.02762,128.48,660.487
164.5,0.784183,5.14112,4.03155,128.872,662.503
165.0,0.78434,5.14109,4.03234,129.264,664.519
165.5,0.78327,5.14116,4.0269,129.656,666.532
166.0,0.784442,5.14112,4.03288,130.048,668.549
166.5,0.783383,5.14113,4.02746,130.44,670.562
167.0,0.784187,5.14104,4.03152,130.832,672.578
167.5,0.784146,5.14105,4.03131,131.224,674.594
168.0,0.783175,5.14107,4.02634,131.616,676.607
168.5,0.784497,5.14106,4.03312,132.008,678.624
169.0,0.783378,5.14112,4.02742,132.4,680.637
169.5,0.784391,5.1411,4.03261,132.792,682.654
170.0,0.784405,5.14108,4.03267,133.184,684.67
170.5,0.783307,5.14116,4.02708,133.576,686.684
171.0,0.784536,5.14107,4.03333,133.968,688.7
171.5,0.783389,5.14108,4.02744,134.36,690.714
172.0,0.784129,5.14109,4.03126,134.752,692.73
172.5,0.784183,5.14114,4.03157,135.144,694.745
173.0,0.783348,5.14119,4.02732,135.535,696.759
173.5,0.784453,5.14114,4.03296,135.928,698.775
174.0,0.783552,5.14118,4.02836,136.319,700.79
174.5,0.784401,5.14116,4.03271,136.712,702.806
175.0,0.784253,5.14112,4.03192,137.104,704.822
175.5,0.783304,5.14112,4.02704,137.495,706.835
176.0,0.784406,5.14109,4.03268,137.888,708.852
176.5,0.783325,5.14108,4.02712,138.279,710.865
177.0,0.784261,5.14105,4.03191,138.671,712.881
177.5,0.784194,5.14105,4.03156,139.063,714.897
178.0,0.783307,5.14108,4.02702,139.455,716.911
178.5,0.784569,5.14106,4.0335,139.847,718.927
179.0,0.783392,5.14112,4.02749,140.239,720.941
179.5,0.784211,5.14106,4.03166,140.631,722.957
180.0,0.784244,5.14111,4.03186,141.023,724.973
180.5,0.783201,5.14112,4.02651,141.415,726.986
181.0,0.784307,5.14108,4.03217,141.807,729.002
181.5,0.78332,5.14113,4.02712,142.199,731.016
182.0,0.784194,5.1411,4.0316,142.591,733.032
182.5,0.784126,5.14111,4.03126,142.983,735.047
183.0,0.783265,5.14115,4.02686,143.375,737.061
183.5,0.784415,5.14105,4.03269,143.767,739.077
184.0,0.783278,5.14109,4.02688,144.158,741.09
184.5,0.78429,5.14109,4.03208,144.55,743.106
185.0,0.784289,5.14111,4.0321,144.943,745.122
185.5,0.783147,5.14117,4.02627,145.334,747.136
186.0,0.784369,5.14111,4.0325,145.726,749.152
186.5,0.783338,5.14119,4.02727,146.118,751.166
187.0,0.784022,5.14115,4.03076,146.51,753.181
187.5,0.784287,5.14112,4.03209,146.902,755.197
188.0,0.783212,5.1412,4.02663,147.294,757.21
188.5,0.784486,5.14115,4.03314,147.686,759.227
189.0,0.783409,5.14124,4.02767,148.078,761.241
189.5,0.784399,5.14116,4.0327,148.47,763.257
190.0,0.784278,5.14116,4.03208,148.862,765.273
190.5,0.783225,5.14117,4.02667,149.254,767.286
191.0,0.78443,5.14115,4.03285,149.646,769.303
191.5,0.783247,5.14116,4.02678,150.038,771.316
192.0,0.784223,5.14111,4.03176,150.43,773.332
192.5,0.784218,5.14112,4.03174,150.822,775.348
193.0,0.783342,5.14115,4.02726,151.213,777.362
193.5,0.784521,5.14109,4.03327,151.606,779.378
194.0,0.783385,5.14113,4.02746,151.997,781.392
194.5,0.78428,5.14109,4.03203,152.39,783.408
195.0,0.784281,5.14109,4.03204,152.782,785.424
195.5,0.783272,5.14112,4.02687,153.173,787.437
196.0,0.784386,5.14108,4.03257,153.566,789.454
196.5,0.783388,5.14116,4.0275,153.957,791.467
197.0,0.784347,5.14106,4.03235,154.349,793.484
197.5,0.784122,5.1411,4.03123,154.741,795.499
198.0,0.783201,5.14116,4.02654,155.133,797.513
198.5,0.784409,5.1411,4.03271,155.525,799.529
199.0,0.78322,5.14116,4.02664,155.917,801.542
199.5,0.784235,5.14111,4.03181,156.309,803.558
200.0,0.784116,5.14113,4.03122,156.701,805.574
200.5,0.783085,5.14118,4.02596,157.093,807.587
201.0,0.784279,5.14113,4.03205,157.485,809.603
201.5,0.783239,5.14119,4.02676,157.876,811.616
202.0,0.784119,5.14115,4.03125,158.268,813.632
202.5,0.784108,5.14121,4.03124,158.66,815.647
203.0,0.783284,5.14122,4.02702,159.052,817.661
203.5,0.78432,5.14116,4.03229,159.444,819.677
204.0,0.783398,5.14117,4.02756,159.836,821.691
204.5,0.784209,5.14114,4.03171,160.228,823.707
205.0,0.784055,5.14116,4.03093,160.62,825.722
205.5,0.783231,5.1412,4.02673,161.012,827.735
206.0,0.784259,5.14116,4.03198,161.404,829.751
206.5,0.783166,5.14122,4.0264,161.795,831.765
207.0,0.784224,5.14111,4.03177,162.188,833.781
207.5,0.784194,5.14114,4.03163,162.58,835.796
208.0,0.78326,5.14123,4.0269,162.971,837.81
208.5,0.784427,5.1412,4.03287,163.363,839.826
209.0,0.783318,5.14132,4.02726,163.755,841.84
209.5,0.784115,5.14126,4.03132,164.147,843.856
210.0,0.783908,5.14125,4.03025,164.539,845.871
210.5,0.783101,5.14126,4.0261,164.931,847.884
211.0,0.784212,5.14126,4.03181,165.323,849.9
211.5,0.783297,5.14131,4.02715,165.714,851.913
212.0,0.784227,5.14122,4.03186,166.107,853.929
212.5,0.783995,5.14124,4.03069,166.499,855.944
213.0,0.783175,5.14129,4.02651,166.89,857.958
213.5,0.784367,5.14123,4.03259,167.282,859.974
214.0,0.783173,5.14132,4.02652,167.674,861.987
214.5,0.784182,5.14124,4.03164,168.066,864.003
215.0,0.783996,5.14122,4.03068,168.458,866.018
215.5,0.78316,5.14131,4.02645,168.85,868.032
216.0,0.784333,5.14126,4.03244,169.242,870.048
216.5,0.78327,5.14137,4.02706,169.633,872.061
217.0,0.784112,5.14127,4.03131,170.025,874.077
217.5,0.784092,5.14129,4.03122,170.417,876.093
218.0,0.783284,5.14133,4.0271,170.809,878.106
218.5,0.784325,5.14127,4.0324,171.201,880.122
219.0,0.783372,5.14133,4.02755,171.593,882.136
219.5,0.784173,5.14128,4.03163,171.985,884.152
220.0,0.783908,5.14128,4.03027,172.377,886.167
220.5,0.783082,5.14134,4.02607,172.769,888.18
221.0,0.784331,5.14127,4.03244,173.161,890.196
221.5,0.78325,5.1413,4.0269,173.552,892.21
222.0,0.784163,5.14128,4.03158,173.944,894.226
222.5,0.784086,5.14131,4.03121,174.336,896.241
223.0,0.783278,5.14132,4.02706,174.728,898.255
223.5,0.784386,5.14128,4.03272,175.12,900.271
224.0,0.783271,5.14136,4.02705,175.512,902.285
224.5,0.783918,5.1413,4.03033,175.904,904.3
225.0,0.783939,5.14132,4.03046,176.296,906.315
225.5,0.783059,5.14143,4.02602,176.687,908.328
226.0,0.784222,5.14133,4.03192,177.08,910.344
226.5,0.783315,5.1414,4.02732,177.471,912.358
227.0,0.784148,5.14131,4.03153,177.863,914.373
227.5,0.784033,5.14129,4.03092,178.255,916.389
228.0,0.783218,5.14132,4.02675,178.647,918.402
228.5,0.784428,5.14126,4.03293,179.039,920.419
229.0,0.783234,5.14132,4.02683,179.431,922.432
229.5,0.78398,5.14131,4.03066,179.823,924.448
230.0,0.783856,5.14129,4.03001,180.215,926.463
230.5,0.783275,5.14131,4.02704,180.606,928.476
231.0,0.784378,5.14123,4.03265,180.998,930.492
231.5,0.783255,5.14133,4.02695,181.39,932.506
232.0,0.784156,5.1413,4.03156,181.782,934.522
232.5,0.78399,5.14128,4.03069,182.174,936.537
233.0,0.78333,5.1413,4.02732,182.566,938.551
233.5,0.78441,5.14123,4.03281,182.958,940.567
234.0,0.783271,5.1413,4.02701,183.35,942.581
234.5,0.784143,5.14128,4.03148,183.742,944.596
235.0,0.783917,5.14127,4.03031,184.134,946.611
235.5,0.783193,5.14126,4.02658,184.525,948.625
236.0,0.784465,5.1412,4.03307,184.918,950.641
236.5,0.78339,5.14121,4.02755,185.309,952.655
237.0,0.784093,5.14114,4.03111,185.701,954.671
237.5,0.784016,5.14113,4.0307,186.093,956.686
238.0,0.783384,5.1412,4.02751,186.485,958.7
238.5,0.784308,5.14119,4.03226,186.877,960.716
239.0,0.783163,5.14131,4.02647,187.269,962.729
239.5,0.784068,5.14127,4.03109,187.661,964.745
240.0,0.783792,5.14126,4.02966,188.053,966.759
240.5,0.783445,5.14129,4.0279,188.444,968.773
241.0,0.784512,5.14122,4.03333,188.837,970.79
241.5,0.783366,5.1413,4.0275,189.228,972.804
242.0,0.784239,5.14126,4.03196,189.62,974.82
242.5,0.784038,5.1413,4.03095,190.012,976.835
243.0,0.783178,5.14135,4.02657,190.404,978.849
243.5,0.784271,5.14133,4.03218,190.796,980.865
244.0,0.783195,5.14137,4.02668,191.188,982.878
244.5,0.783831,5.14132,4.0299,191.58,984.893
245.0,0.78387,5.14131,4.0301,191.972,986.908
245.5,0.783278,5.14132,4.02706,192.363,988.921
246.0,0.784246,5.14129,4.03201,192.755,990.937
246.5,0.783182,5.14135,4.02659,193.147,992.951
247.0,0.783997,5.14131,4.03075,193.539,994.966
247.5,0.783817,5.14131,4.02983,193.931,996.981
248.0,0.783213,5.14132,4.02673,194.322,998.994
248.5,0.784336,5.14128,4.03247,194.715,1001.01
249.0,0.783243,5.14132,4.02688,195.106,1003.02
249.5,0.784093,5.14129,4.03123,195.498,1005.04
250.0,0.784048,5.14128,4.03099,195.89,1007.06
250.5,0.783339,5.14128,4.02734,196.282,1009.07
251.0,0.784359,5.14125,4.03256,196.674,1011.09
251.5,0.783322,5.14125,4.02723,197.066,1013.1
252.0,0.784045,5.14125,4.03095,197.458,1015.11
252.5,0.784032,5.14125,4.03089,197.85,1017.13
253.0,0.783365,5.1413,4.02749,198.242,1019.14
