#time,current,voltage,power,charge,energy
49.0,0.78663,5.09815,4.01034,38.5673,196.625
49.5,0.787812,5.09811,4.01633,38.9612,198.634
50.0,0.786876,5.09818,4.01161,39.3546,200.639
50.5,0.787292,5.09814,4.0137,39.7483,202.646
51.0,0.788022,5.09813,4.01742,40.1423,204.655
51.5,0.786579,5.09818,4.0101,40.5356,206.66
52.0,0.787961,5.09812,4.0171,40.9295,208.669
52.5,0.787086,5.09816,4.01267,41.3231,210.675
53.0,0.787299,5.09814,4.01374,41.7167,212.682
53.5,0.788224,5.09803,4.01836,42.1108,214.691
54.0,0.786675,5.09808,4.01051,42.5042,216.696
54.5,0.787846,5.09806,4.01646,42.8981,218.704
55.0,0.786937,5.09806,4.01183,43.2916,220.71
55.5,0.787387,5.09808,4.01414,43.6853,222.717
56.0,0.788141,5.09806,4.01797,44.0793,224.726
56.5,0.786754,5.09811,4.01094,44.4727,226.732
57.0,0.788021,5.09805,4.01735,44.8667,228.741
57.5,0.78703,5.09813,4.01236,45.2602,230.747
58.0,0.787474,5.09807,4.01457,45.654,232.754
58.5,0.788191,5.09804,4.01821,46.0481,234.763
59.0,0.786595,5.09815,4.01016,46.4414,236.768
59.5,0.787916,5.09806,4.01682,46.8353,238.777
60.0,0.786912,5.09805,4.0117,47.2288,240.783
60.5,0.787218,5.09808,4.01328,47.6224,242.789
61.0,0.788245,5.09801,4.01846,48.0165,244.798
61.5,0.78671,5.09815,4.01074,48.4099,246.804
62.0,0.787913,5.09802,4.01677,48.8038,248.812
62.5,0.787074,5.09809,4.01255,49.1974,250.818
63.0,0.787446,5.0981,4.01446,49.5911,252.826
63.5,0.788217,5.09808,4.01837,49.9852,254.835
64.0,0.786628,5.09814,4.01032,50.3785,256.84
64.5,0.787925,5.09806,4.01687,50.7725,258.848
65.0,0.786861,5.09815,4.01151,51.1659,260.854
65.5,0.787339,5.09813,4.01394,51.5596,262.861
66.0,0.788182,5.09811,4.01822,51.9537,264.87
66.5,0.786666,5.09819,4.01055,52.347,266.876
67.0,0.788029,5.0981,4.01743,52.741,268.884
67.5,0.787091,5.09816,4.0127,53.1346,270.891
68.0,0.787403,5.09815,4.01427,53.5283,272.898
68.5,0.78826,5.09814,4.01864,53.9224,274.907
69.0,0.786653,5.09817,4.01047,54.3157,276.912
69.5,0.787861,5.0981,4.01658,54.7096,278.921
70.0,0.786968,5.09816,4.01207,55.1031,280.927
70.5,0.787344,5.09814,4.01397,55.4968,282.934
71.0,0.788238,5.09808,4.01848,55.8909,284.943
71.5,0.786687,5.09815,4.01062,56.2843,286.948
72.0,0.788022,5.09808,4.01738,56.6783,288.957
72.5,0.787025,5.09816,4.01236,57.0718,290.963
73.0,0.78742,5.09808,4.01431,57.4655,292.97
73.5,0.788144,5.09804,4.01797,57.8596,294.979
74.0,0.786575,5.09813,4.01005,58.2529,296.984
74.5,0.787856,5.09811,4.01656,58.6468,298.992
75.0,0.787003,5.09813,4.01223,59.0403,300.999
75.5,0.78735,5.09813,4.01399,59.434,303.006
76.0,0.788236,5.09806,4.01846,59.8281,305.015
76.5,0.786727,5.09815,4.01083,60.2214,307.02
77.0,0.78806,5.09807,4.01756,60.6155,309.029
77.5,0.786965,5.09814,4.01204,61.009,311.035
78.0,0.787462,5.09818,4.0146,61.4027,313.042
78.5,0.788224,5.0981,4.01842,61.7968,315.052
79.0,0.786559,5.09818,4.01,62.1901,317.057
79.5,0.787929,5.09811,4.01693,62.584,319.065
80.0,0.786929,5.09811,4.01183,62.9775,321.071
80.5,0.787408,5.09804,4.01422,63.3712,323.078
81.0,0.788205,5.098,4.01825,63.7653,325.087
81.5,0.786775,5.09806,4.01101,64.1587,327.093
82.0,0.788027,5.098,4.01734,64.5527,329.101
82.5,0.787085,5.09803,4.01257,64.9463,331.108
83.0,0.78748,5.098,4.01455,65.34,333.115
83.5,0.788158,5.09798,4.01799,65.7341,335.124
84.0,0.786597,5.09803,4.01008,66.1274,337.129
84.5,0.787953,5.09799,4.01695,66.5214,339.137
85.0,0.78683,5.09805,4.01128,66.9148,341.143
85.5,0.787415,5.09802,4.01424,67.3085,343.15
86.0,0.788295,5.09795,4.01867,67.7026,345.159
86.5,0.786674,5.09808,4.01051,68.096,347.165
87.0,0.788038,5.098,4.0174,68.49,349.173
87.5,0.787072,5.09805,4.01251,68.8835,351.18
88.0,0.787431,5.09806,4.01435,69.2772,353.187
88.5,0.788211,5.09801,4.01828,69.6713,355.196
89.0,0.786718,5.09808,4.01073,70.0647,357.201
89.5,0.787973,5.098,4.01706,70.4587,359.21
90.0,0.786982,5.09806,4.01206,70.8522,361.216
90.5,0.787546,5.09803,4.01491,71.2459,363.223
91.0,0.788317,5.098,4.01882,71.6401,365.233
91.5,0.786794,5.09805,4.01109,72.0335,367.238
92.0,0.788119,5.09804,4.01784,72.4276,369.247
92.5,0.787079,5.09804,4.01254,72.8211,371.254
93.0,0.787605,5.098,4.01519,73.2149,373.261
93.5,0.788354,5.09794,4.01896,73.6091,375.271
94.0,0.786771,5.09807,4.01099,74.0025,377.276
94.5,0.788085,5.09803,4.01766,74.3965,379.285
95.0,0.787127,5.09805,4.01279,74.7901,381.291
95.5,0.787492,5.09797,4.01459,75.1838,383.299
96.0,0.788354,5.098,4.019,75.578,385.308
96.5,0.786844,5.09808,4.01137,75.9714,387.314
97.0,0.788126,5.09805,4.01788,76.3655,389.323
97.5,0.787155,5.0981,4.01298,76.7591,391.329
98.0,0.787607,5.09805,4.01524,77.1529,393.337
98.5,0.78839,5.09804,4.01922,77.5471,395.346
99.0,0.786747,5.09813,4.01092,77.9404,397.352
99.5,0.788098,5.09809,4.01777,78.3345,399.361
100.0,0.787009,5.09812,4.01225,78.728,401.367
100.5,0.787584,5.09806,4.01513,79.1218,403.374
101.0,0.788457,5.09803,4.01956,79.516,405.384
101.5,0.786783,5.09809,4.01107,79.9094,407.39
102.0,0.788129,5.09802,4.01787,80.3035,409.399
102.5,0.787225,5.09807,4.0133,80.6971,411.405
103.0,0.787545,5.09802,4.0149,81.0908,413.413
103.5,0.788276,5.09803,4.01863,81.485,415.422
104.0,0.786759,5.09808,4.01094,81.8784,417.428
104.5,0.788019,5.098,4.0173,82.2724,419.436
105.0,0.787022,5.09804,4.01225,82.6659,421.442
105.5,0.787666,5.09802,4.01552,83.0597,423.45
106.0,0.788382,5.09798,4.01914,83.4539,425.46
106.5,0.786871,5.09805,4.01149,83.8473,427.465
107.0,0.788234,5.09798,4.01838,84.2415,429.475
107.5,0.787225,5.09801,4.01326,84.6351,431.481
108.0,0.787568,5.09795,4.01496,85.0289,433.489
108.5,0.788285,5.09793,4.0186,85.423,435.498
109.0,0.786704,5.098,4.0106,85.8163,437.503
109.5,0.788075,5.09794,4.01754,86.2104,439.512
110.0,0.787133,5.09798,4.01277,86.604,441.519
110.5,0.787529,5.09798,4.01479,86.9977,443.526
111.0,0.788345,5.09791,4.01889,87.3919,445.535
111.5,0.786837,5.09802,4.01129,87.7853,447.541
112.0,0.788146,5.09796,4.01792,88.1794,449.55
112.5,0.787205,5.09798,4.01314,88.573,451.557
113.0,0.787627,5.09792,4.01524,88.9668,453.564
113.5,0.788424,5.09789,4.01927,89.361,455.574
114.0,0.786828,5.09796,4.0112,89.7544,457.579
114.5,0.788039,5.09788,4.01731,90.1484,459.588
115.0,0.786976,5.09794,4.01194,90.5419,461.594
115.5,0.787578,5.09789,4.01496,90.9357,463.602
116.0,0.788462,5.09788,4.01947,91.33,465.611
116.5,0.786826,5.09791,4.01114,91.7234,467.617
117.0,0.788156,5.09782,4.01786,92.1174,469.626
117.5,0.787107,5.09792,4.01259,92.511,471.632
118.0,0.787479,5.09789,4.01446,92.9047,473.639
118.5,0.788264,5.09796,4.01852,93.2989,475.649
119.0,0.78668,5.09805,4.01052,93.6922,477.654
119.5,0.788003,5.09795,4.01718,94.0862,479.662
120.0,0.78706,5.09802,4.01243,94.4797,481.669
120.5,0.787597,5.09799,4.01513,94.8735,483.676
121.0,0.788275,5.09795,4.01857,95.2677,485.685
121.5,0.786909,5.09803,4.01167,95.6611,487.691
122.0,0.788117,5.09801,4.0178,96.0552,489.7
122.5,0.787118,5.09804,4.01274,96.4487,491.707
123.0,0.78761,5.09797,4.0152,96.8426,493.714
123.5,0.788291,5.0979,4.0186,97.2367,495.723
124.0,0.786672,5.09795,4.01039,97.63,497.729
124.5,0.788057,5.09781,4.01734,98.0241,499.737
125.0,0.787156,5.09788,4.01281,98.4176,501.744
125.5,0.787543,5.0979,4.01479,98.8114,503.751
126.0,0.788373,5.09784,4.01898,99.2056,505.761
126.5,0.786961,5.0979,4.01183,99.5991,507.767
127.0,0.788249,5.09782,4.01833,99.9932,509.776
127.5,0.787105,5.0979,4.01256,100.387,511.782
128.0,0.787618,5.09792,4.0152,100.781,513.79
128.5,0.788297,5.09787,4.01861,101.175,515.799
129.0,0.786814,5.09794,4.01111,101.568,517.804
129.5,0.788082,5.09785,4.0175,101.962,519.813
130.0,0.787067,5.0979,4.01237,102.356,521.819
130.5,0.78763,5.09789,4.01523,102.75,523.827
131.0,0.788363,5.09785,4.01893,103.144,525.836
131.5,0.786811,5.09789,4.01105,103.537,527.842
132.0,0.788267,5.09784,4.01844,103.931,529.851
132.5,0.787203,5.09786,4.01303,104.325,531.858
133.0,0.787693,5.09786,4.01552,104.719,533.865
133.5,0.788251,5.09785,4.01836,105.113,535.875
134.0,0.786806,5.09794,4.01107,105.506,537.88
134.5,0.788177,5.09787,4.018,105.9,539.889
135.0,0.787252,5.09789,4.0133,106.294,541.896
135.5,0.787868,5.0979,4.01645,106.688,543.904
