#time,current,voltage,power,charge,energy
37.5,0.0188854,5.14736,0.0972096,0.708375,3.64637
38.0,0.0188851,5.14738,0.0972082,0.717817,3.69497
38.5,0.018882,5.14734,0.0971912,0.727258,3.74357
39.0,0.0188804,5.14736,0.0971833,0.736699,3.79216
39.5,0.0188802,5.14738,0.0971831,0.746139,3.84075
40.0,0.0188842,5.14734,0.0972026,0.755581,3.88936
40.5,0.0188814,5.14734,0.0971885,0.765022,3.93795
41.0,0.0188807,5.14732,0.0971844,0.774462,3.98654
41.5,0.0188779,5.14732,0.09717,0.783901,4.03513
42.0,0.0188796,5.14734,0.0971788,0.793341,4.08372
42.5,0.0188795,5.14738,0.0971794,0.80278,4.13231
43.0,0.0188817,5.14739,0.0971909,0.812221,4.1809
43.5,0.0188815,5.14738,0.0971896,0.821662,4.2295
44.0,0.0188801,5.14739,0.0971825,0.831102,4.27809
44.5,0.0188789,5.14738,0.0971763,0.840542,4.32668
45.0,0.0188731,5.14737,0.0971462,0.849978,4.37525
45.5,0.0188703,5.14734,0.0971314,0.859413,4.42381
46.0,0.0188723,5.14732,0.0971413,0.868849,4.47238
46.5,0.0188755,5.1473,0.0971572,0.878287,4.52096
47.0,0.0188778,5.14732,0.0971695,0.887726,4.56955
47.5,0.0188742,5.14732,0.0971508,0.897163,4.61812
48.0,0.0188752,5.14736,0.0971565,0.906601,4.6667
48.5,0.0188716,5.14734,0.0971377,0.916036,4.71527
49.0,0.0188739,5.14732,0.0971494,0.925473,4.76385
49.5,0.0188738,5.1473,0.0971487,0.93491,4.81242
50.0,0.018878,5.14725,0.0971694,0.944349,4.861
50.5,0.0188765,5.14723,0.0971613,0.953788,4.90959
51.0,0.0188762,5.14723,0.0971596,0.963226,4.95816
51.5,0.0188804,5.14729,0.0971821,0.972666,5.00676
52.0,0.0188762,5.14733,0.0971615,0.982104,5.05534
52.5,0.0188726,5.14733,0.0971427,0.99154,5.10391
53.0,0.0188734,5.14732,0.0971471,1.00098,5.15248
53.5,0.0188742,5.1473,0.0971507,1.01041,5.20106
54.0,0.0188741,5.1473,0.0971502,1.01985,5.24963
54.5,0.0188767,5.14729,0.0971631,1.02929,5.29821
55.0,0.0188745,5.1473,0.0971522,1.03873,5.34679
55.5,0.0188772,5.14731,0.0971661,1.04817,5.39537
56.0,0.0188761,5.14736,0.0971615,1.0576,5.44395
56.5,0.0188752,5.14734,0.0971567,1.06704,5.49253
57.0,0.0188716,5.14733,0.0971378,1.07648,5.5411
57.5,0.0188718,5.14729,0.0971378,1.08591,5.58967
58.0,0.0188707,5.1473,0.0971326,1.09535,5.63824
58.5,0.0188734,5.1473,0.0971465,1.10478,5.68681
59.0,0.0188745,5.14729,0.0971521,1.11422,5.73539
59.5,0.0188761,5.14729,0.0971603,1.12366,5.78397
60.0,0.0188733,5.14728,0.0971453,1.1331,5.83254
60.5,0.0188749,5.14728,0.0971538,1.14253,5.88112
61.0,0.0188773,5.14731,0.0971665,1.15197,5.9297
61.5,0.0188769,5.14731,0.0971645,1.16141,5.97828
62.0,0.0188771,5.1473,0.0971656,1.17085,6.02686
62.5,0.0188768,5.14731,0.0971642,1.18029,6.07545
63.0,0.0188801,5.14729,0.0971808,1.18973,6.12404
63.5,0.018877,5.14728,0.0971647,1.19917,6.17262
64.0,0.0188779,5.14728,0.0971691,1.20861,6.2212
64.5,0.0188774,5.14729,0.0971666,1.21804,6.26979
65.0,0.0188758,5.14733,0.0971591,1.22748,6.31837
65.5,0.0188751,5.14733,0.0971558,1.23692,6.36694
66.0,0.0188722,5.14729,0.0971401,1.24636,6.41551
66.5,0.0188734,5.14736,0.0971478,1.25579,6.46409
67.0,0.0188773,5.14734,0.0971672,1.26523,6.51267
67.5,0.0188784,5.14731,0.0971726,1.27467,6.56126
68.0,0.0188803,5.1473,0.0971822,1.28411,6.60985
68.5,0.0188792,5.14725,0.0971753,1.29355,6.65844
69.0,0.0188838,5.14725,0.097199,1.30299,6.70704
69.5,0.0188917,5.14726,0.0972397,1.31244,6.75566
70.0,0.0188954,5.14727,0.0972588,1.32189,6.80428
70.5,0.0188919,5.14732,0.097242,1.33133,6.85291
71.0,0.0188965,5.1473,0.0972652,1.34078,6.90154
71.5,0.0188981,5.14728,0.0972733,1.35023,6.95018
72.0,0.0189015,5.14725,0.0972902,1.35968,6.99882
72.5,0.0188988,5.14724,0.0972757,1.36913,7.04746
73.0,0.0188985,5.14722,0.0972744,1.37858,7.0961
73.5,0.0188977,5.14725,0.0972707,1.38803,7.14473
74.0,0.0188954,5.14728,0.0972595,1.39748,7.19336
74.5,0.018895,5.14727,0.0972568,1.40692,7.24199
75.0,0.018899,5.14727,0.0972777,1.41637,7.29063
75.5,0.0188972,5.14722,0.0972674,1.42582,7.33926
76.0,0.0188966,5.14722,0.0972645,1.43527,7.38789
76.5,0.0188983,5.14723,0.0972732,1.44472,7.43653
77.0,0.0188964,5.14724,0.0972639,1.45417,7.48516
77.5,0.0188943,5.14722,0.0972526,1.46361,7.53379
78.0,0.0188966,5.1472,0.0972641,1.47306,7.58242
78.5,0.0188932,5.14721,0.0972469,1.48251,7.63104
79.0,0.0188965,5.14723,0.0972639,1.49196,7.67968
79.5,0.0188968,5.14718,0.0972647,1.50141,7.72831
80.0,0.0189059,5.14718,0.0973115,1.51086,7.77696
80.5,0.0189031,5.14717,0.0972969,1.52031,7.82561
81.0,0.0189009,5.14721,0.0972862,1.52976,7.87426
81.5,0.0188934,5.14723,0.0972479,1.53921,7.92288
82.0,0.0188904,5.14722,0.0972327,1.54865,7.9715
82.5,0.0188928,5.14724,0.0972453,1.5581,8.02012
83.0,0.0188967,5.14723,0.0972649,1.56755,8.06875
83.5,0.0189031,5.14724,0.0972984,1.577,8.1174
84.0,0.0189023,5.14724,0.0972938,1.58645,8.16605
84.5,0.0188977,5.14722,0.09727,1.5959,8.21468
85.0,0.0188999,5.14725,0.097282,1.60535,8.26332
85.5,0.0189043,5.14725,0.0973046,1.6148,8.31198
86.0,0.0189035,5.14724,0.0973005,1.62425,8.36063
86.5,0.018899,5.14727,0.0972774,1.6337,8.40926
87.0,0.0189043,5.14723,0.0973045,1.64315,8.45792
87.5,0.0189078,5.14724,0.0973222,1.65261,8.50658
88.0,0.0189112,5.14727,0.0973406,1.66206,8.55525
88.5,0.0189039,5.14723,0.097302,1.67152,8.6039
89.0,0.0189023,5.1472,0.0972933,1.68097,8.65255
89.5,0.0189036,5.14724,0.0973006,1.69042,8.7012
90.0,0.018896,5.14719,0.0972608,1.69987,8.74983
90.5,0.0189017,5.14721,0.0972905,1.70932,8.79847
91.0,0.0188981,5.14721,0.0972716,1.71877,8.84711
91.5,0.0189049,5.14726,0.0973078,1.72822,8.89576
92.0,0.0188951,5.14725,0.0972572,1.73767,8.94439
92.5,0.0188918,5.14724,0.0972401,1.74711,8.99301
93.0,0.0188934,5.14724,0.0972481,1.75656,9.04163
93.5,0.0188986,5.14727,0.0972754,1.76601,9.09027
94.0,0.018901,5.1473,0.0972884,1.77546,9.13892
94.5,0.0188968,5.14727,0.097266,1.78491,9.18755
95.0,0.0188934,5.14724,0.0972482,1.79435,9.23617
95.5,0.0188932,5.14723,0.0972468,1.8038,9.2848
96.0,0.0188866,5.14725,0.0972136,1.81324,9.3334
96.5,0.0188879,5.14723,0.0972198,1.82269,9.38201
97.0,0.0188949,5.1472,0.097255,1.83213,9.43064
97.5,0.0188885,5.1472,0.0972222,1.84158,9.47925
98.0,0.0188936,5.14718,0.097248,1.85103,9.52788
98.5,0.0188951,5.14717,0.0972557,1.86047,9.5765
99.0,0.0188948,5.14718,0.0972542,1.86992,9.62513
99.5,0.0188943,5.14721,0.0972523,1.87937,9.67376
100.0,0.0188942,5.14721,0.097252,1.88881,9.72238
100.5,0.0188956,5.14717,0.0972585,1.89826,9.77101
101.0,0.0188891,5.14718,0.097225,1.90771,9.81962
101.5,0.0188929,5.14724,0.0972455,1.91715,9.86825
102.0,0.0188895,5.14725,0.0972285,1.9266,9.91686
102.5,0.0188892,5.14721,0.0972262,1.93604,9.96547
103.0,0.0188873,5.14723,0.0972169,1.94549,10.0141
103.5,0.0188909,5.1472,0.0972348,1.95493,10.0627
104.0,0.0188942,5.14719,0.0972513,1.96438,10.1113
104.5,0.0188969,5.14718,0.0972652,1.97383,10.16
105.0,0.018892,5.14721,0.0972403,1.98327,10.2086
105.5,0.0188931,5.14714,0.0972447,1.99272,10.2572
106.0,0.0188862,5.14716,0.0972097,2.00216,10.3058
106.5,0.0188858,5.14717,0.0972076,2.01161,10.3544
107.0,0.0188939,5.14709,0.0972478,2.02105,10.403
107.5,0.0188924,5.14709,0.0972404,2.0305,10.4517
108.0,0.0188942,5.14712,0.0972502,2.03995,10.5003
108.5,0.018896,5.14713,0.0972594,2.04939,10.5489
109.0,0.0188919,5.14712,0.0972382,2.05884,10.5975
109.5,0.0188931,5.14709,0.0972439,2.06829,10.6461
110.0,0.0188924,5.14716,0.0972415,2.07773,10.6948
110.5,0.0188939,5.1471,0.0972484,2.08718,10.7434
111.0,0.0188961,5.14709,0.0972596,2.09663,10.792
111.5,0.0188928,5.14709,0.0972424,2.10607,10.8406
112.0,0.0188924,5.1471,0.0972404,2.11552,10.8893
112.5,0.018893,5.14713,0.0972439,2.12497,10.9379
113.0,0.0188829,5.14712,0.0971921,2.13441,10.9865
113.5,0.0188858,5.14713,0.0972069,2.14385,11.0351
114.0,0.0188884,5.14712,0.0972205,2.1533,11.0837
114.5,0.0188915,5.14711,0.0972362,2.16274,11.1323
115.0,0.0188893,5.14713,0.0972249,2.17219,11.1809
115.5,0.0188893,5.14711,0.0972247,2.18163,11.2295
116.0,0.0188905,5.14712,0.097231,2.19108,11.2782
116.5,0.0188811,5.14707,0.0971817,2.20052,11.3267
117.0,0.018884,5.14705,0.0971963,2.20996,11.3753
117.5,0.0188849,5.14704,0.0972008,2.2194,11.4239
118.0,0.0188915,5.14707,0.0972355,2.22885,11.4726
118.5,0.018896,5.1471,0.0972588,2.23829,11.5212
119.0,0.0188949,5.14713,0.0972537,2.24774,11.5698
119.5,0.0188918,5.14709,0.097237,2.25719,11.6184
120.0,0.0188895,5.1471,0.0972257,2.26663,11.6671
120.5,0.0188937,5.14707,0.0972465,2.27608,11.7157
121.0,0.0188953,5.14708,0.0972553,2.28553,11.7643
121.5,0.0188925,5.14711,0.0972412,2.29497,11.8129
122.0,0.0188916,5.14706,0.0972356,2.30442,11.8615
122.5,0.0188934,5.14705,0.0972448,2.31387,11.9102
123.0,0.0188935,5.14706,0.0972454,2.32331,11.9588
123.5,0.0188972,5.14708,0.0972648,2.33276,12.0074
124.0,0.0188916,5.14709,0.0972364,2.34221,12.056
124.5,0.0188845,5.14709,0.0971997,2.35165,12.1046
125.0,0.0188839,5.14707,0.0971959,2.36109,12.1532
125.5,0.0188827,5.14707,0.09719,2.37053,12.2018
126.0,0.0188835,5.14711,0.0971948,2.37997,12.2504
126.5,0.0188847,5.14708,0.0972004,2.38942,12.299
127.0,0.0188883,5.14708,0.0972193,2.39886,12.3476
127.5,0.0188871,5.1471,0.0972135,2.4083,12.3962
128.0,0.0188903,5.1471,0.0972294,2.41775,12.4449
128.5,0.0188893,5.14711,0.0972247,2.42719,12.4935
129.0,0.018889,5.14709,0.0972231,2.43664,12.5421
129.5,0.0188949,5.14713,0.0972539,2.44609,12.5907
130.0,0.0188946,5.14712,0.097252,2.45553,12.6393
130.5,0.01889,5.14714,0.097229,2.46498,12.6879
131.0,0.0188883,5.14714,0.09722,2.47442,12.7366
131.5,0.0188895,5.14716,0.0972265,2.48387,12.7852
132.0,0.0188939,5.1471,0.0972484,2.49331,12.8338
132.5,0.0188953,5.1471,0.0972552,2.50276,12.8824
133.0,0.0188976,5.14713,0.097268,2.51221,12.9311
133.5,0.0189057,5.14711,0.097309,2.52166,12.9797
134.0,0.0188995,5.14711,0.0972774,2.53111,13.0284
134.5,0.0188904,5.14711,0.0972304,2.54056,13.077
135.0,0.0188936,5.14712,0.097247,2.55001,13.1256
135.5,0.0188939,5.14712,0.0972486,2.55945,13.1742
136.0,0.0188958,5.14711,0.0972582,2.5689,13.2228
136.5,0.0188925,5.14706,0.0972403,2.57835,13.2715
137.0,0.0188856,5.14706,0.0972045,2.58779,13.3201
137.5,0.0188892,5.14707,0.0972232,2.59723,13.3687
138.0,0.018893,5.14712,0.0972438,2.60668,13.4173
138.5,0.018901,5.14709,0.0972844,2.61613,13.4659
139.0,0.018902,5.14708,0.0972893,2.62558,13.5146
139.5,0.0189053,5.14707,0.0973065,2.63503,13.5632
140.0,0.0189012,5.1471,0.0972858,2.64449,13.6119
140.5,0.0188989,5.1471,0.0972742,2.65394,13.6605
141.0,0.0189002,5.14709,0.0972806,2.66339,13.7092
141.5,0.0189004,5.14705,0.0972808,2.67284,13.7578
142.0,0.0188943,5.14706,0.0972491,2.68228,13.8064
142.5,0.0188911,5.14706,0.0972328,2.69173,13.855
143.0,0.0188947,5.14712,0.0972524,2.70118,13.9037
143.5,0.0188929,5.14709,0.0972426,2.71062,13.9523
144.0,0.0188936,5.14708,0.0972464,2.72007,14.0009
144.5,0.0188919,5.14711,0.0972379,2.72951,14.0495
145.0,0.0188927,5.14716,0.097243,2.73896,14.0982
145.5,0.018895,5.14715,0.0972548,2.74841,14.1468
146.0,0.0188998,5.14714,0.0972795,2.75786,14.1954
146.5,0.018891,5.1471,0.0972332,2.7673,14.244
147.0,0.0188931,5.14708,0.0972437,2.77675,14.2927
147.5,0.018888,5.14717,0.0972191,2.78619,14.3413
148.0,0.0188893,5.14719,0.0972263,2.79564,14.3899
148.5,0.0188932,5.14719,0.0972464,2.80509,14.4385
149.0,0.0188923,5.14721,0.0972422,2.81453,14.4871
149.5,0.018893,5.14719,0.0972452,2.82398,14.5357
150.0,0.0188951,5.14718,0.0972558,2.83343,14.5844
150.5,0.0188962,5.14712,0.0972604,2.84287,14.633
151.0,0.0188989,5.14713,0.0972746,2.85232,14.6816
151.5,0.0188992,5.14713,0.0972761,2.86177,14.7303
152.0,0.0188942,5.1471,0.0972499,2.87122,14.7789
152.5,0.0188969,5.14711,0.0972637,2.88067,14.8275
153.0,0.0188937,5.14711,0.0972477,2.89012,14.8762
153.5,0.0188956,5.1471,0.0972571,2.89956,14.9248
154.0,0.0188971,5.14713,0.097265,2.90901,14.9734
154.5,0.0188942,5.14711,0.0972497,2.91846,15.022
155.0,0.0188917,5.14715,0.0972377,2.9279,15.0707
155.5,0.0188964,5.14711,0.0972613,2.93735,15.1193
156.0,0.0188958,5.14709,0.097258,2.9468,15.1679
156.5,0.0188916,5.14715,0.0972371,2.95625,15.2165
157.0,0.018894,5.14713,0.0972492,2.96569,15.2652
157.5,0.0188937,5.14711,0.0972473,2.97514,15.3138
158.0,0.0188891,5.14716,0.0972245,2.98458,15.3624
158.5,0.0188911,5.14717,0.0972349,2.99403,15.411
159.0,0.0188893,5.14719,0.0972261,3.00348,15.4596
159.5,0.0188873,5.1472,0.0972158,3.01292,15.5082
160.0,0.0188862,5.14719,0.0972103,3.02236,15.5568
160.5,0.0188878,5.14725,0.0972194,3.03181,15.6055
161.0,0.0188911,5.14716,0.0972352,3.04125,15.6541
161.5,0.0188944,5.14715,0.0972517,3.0507,15.7027
162.0,0.0188943,5.1471,0.0972503,3.06015,15.7513
162.5,0.0188948,5.14712,0.0972531,3.06959,15.8
163.0,0.0188909,5.1471,0.097233,3.07904,15.8486
163.5,0.0188934,5.14715,0.0972466,3.08849,15.8972
164.0,0.0188917,5.14714,0.0972379,3.09793,15.9458
164.5,0.0188945,5.14715,0.0972525,3.10738,15.9944
165.0,0.0188875,5.14711,0.0972154,3.11682,16.043
165.5,0.0188851,5.14717,0.0972043,3.12626,16.0916
166.0,0.0188855,5.14714,0.0972059,3.13571,16.1403
166.5,0.018887,5.14711,0.0972129,3.14515,16.1889
167.0,0.018885,5.14711,0.0972025,3.15459,16.2375
167.5,0.0188842,5.14712,0.0971989,3.16404,16.2861
168.0,0.0188864,5.14714,0.0972104,3.17348,16.3347
168.5,0.0188899,5.14719,0.0972292,3.18292,16.3833
169.0,0.0188832,5.14712,0.0971937,3.19237,16.4319
169.5,0.0188885,5.14709,0.0972201,3.20181,16.4805
170.0,0.0188803,5.1471,0.097178,3.21125,16.5291
170.5,0.0188841,5.1471,0.0971976,3.22069,16.5777
171.0,0.01888,5.14716,0.0971778,3.23013,16.6263
171.5,0.0188855,5.14712,0.0972053,3.23957,16.6749
172.0,0.0188882,5.14708,0.0972184,3.24902,16.7235
172.5,0.0188951,5.14711,0.0972545,3.25847,16.7721
173.0,0.018894,5.1471,0.0972485,3.26791,16.8207
173.5,0.0188906,5.14713,0.0972318,3.27736,16.8693
174.0,0.018888,5.14712,0.0972181,3.2868,16.9179
174.5,0.0188904,5.14709,0.0972301,3.29625,16.9666
175.0,0.0188889,5.14707,0.0972218,3.30569,17.0152
175.5,0.0188836,5.14707,0.0971945,3.31513,17.0638
176.0,0.0188832,5.14706,0.0971923,3.32458,17.1124
176.5,0.0188867,5.14707,0.0972106,3.33402,17.161
177.0,0.0188842,5.14705,0.0971971,3.34346,17.2096
177.5,0.0188807,5.14703,0.0971787,3.3529,17.2582
178.0,0.0188794,5.14704,0.0971727,3.36234,17.3067
178.5,0.01888,5.14706,0.097176,3.37178,17.3553
179.0,0.0188855,5.14709,0.0972049,3.38122,17.4039
179.5,0.0188852,5.14706,0.0972029,3.39067,17.4525
180.0,0.018887,5.14708,0.0972123,3.40011,17.5011
180.5,0.0188915,5.14707,0.0972351,3.40956,17.5498
181.0,0.0188927,5.14712,0.0972424,3.419,17.5984
181.5,0.0188905,5.14708,0.0972303,3.42845,17.647
182.0,0.018896,5.14709,0.0972588,3.4379,17.6956
182.5,0.0188911,5.14709,0.0972335,3.44734,17.7442
183.0,0.0188877,5.14706,0.0972153,3.45678,17.7929
183.5,0.0188899,5.14705,0.0972268,3.46623,17.8415
184.0,0.0188867,5.14704,0.0972099,3.47567,17.8901
184.5,0.0188843,5.14706,0.097198,3.48511,17.9387
185.0,0.0188827,5.14701,0.097189,3.49456,17.9873
185.5,0.0188849,5.14701,0.0972002,3.504,18.0359
186.0,0.0188845,5.147,0.0971978,3.51344,18.0845
186.5,0.0188809,5.14701,0.0971795,3.52288,18.1331
187.0,0.0188864,5.14704,0.0972083,3.53232,18.1817
187.5,0.0188896,5.14699,0.0972238,3.54177,18.2303
188.0,0.0188836,5.14695,0.0971922,3.55121,18.2789
188.5,0.0188876,5.14697,0.0972132,3.56065,18.3275
189.0,0.018884,5.14696,0.0971948,3.5701,18.3761
189.5,0.0188898,5.1469,0.0972234,3.57954,18.4247
190.0,0.0188858,5.14687,0.0972023,3.58898,18.4733
190.5,0.0188876,5.14695,0.097213,3.59843,18.5219
191.0,0.0188889,5.14691,0.0972187,3.60787,18.5705
191.5,0.0188913,5.14692,0.0972312,3.61732,18.6191
192.0,0.0188905,5.14697,0.0972283,3.62676,18.6677
192.5,0.0188895,5.14702,0.0972239,3.63621,18.7163
193.0,0.0188771,5.14702,0.0971601,3.64565,18.7649
193.5,0.0188856,5.14702,0.097204,3.65509,18.8135
194.0,0.0188943,5.14702,0.0972489,3.66454,18.8621
194.5,0.0188854,5.14699,0.097202,3.67398,18.9107
195.0,0.018888,5.14697,0.0972154,3.68342,18.9594
195.5,0.0188901,5.147,0.0972265,3.69287,19.008
196.0,0.0188818,5.14701,0.0971842,3.70231,19.0566
196.5,0.0188847,5.14705,0.0971997,3.71175,19.1052
197.0,0.0188904,5.14699,0.0972282,3.7212,19.1538
197.5,0.0188914,5.147,0.0972336,3.73064,19.2024
198.0,0.0188908,5.14694,0.0972291,3.74009,19.251
198.5,0.0188919,5.14695,0.0972349,3.74953,19.2996
199.0,0.018892,5.14693,0.0972352,3.75898,19.3482
199.5,0.0188932,5.14699,0.0972424,3.76843,19.3969
200.0,0.0188945,5.14696,0.0972488,3.77787,19.4455
200.5,0.0188925,5.147,0.0972391,3.78732,19.4941
201.0,0.0188938,5.147,0.097246,3.79677,19.5427
201.5,0.0188954,5.14704,0.0972545,3.80622,19.5914
202.0,0.0188967,5.147,0.0972607,3.81566,19.64
202.5,0.0188998,5.14701,0.097277,3.82511,19.6886
203.0,0.0188985,5.147,0.0972699,3.83456,19.7373
203.5,0.0188954,5.147,0.0972542,3.84401,19.7859
204.0,0.0188982,5.14702,0.0972686,3.85346,19.8345
204.5,0.0188964,5.14702,0.0972593,3.86291,19.8832
205.0,0.0188856,5.14701,0.0972037,3.87235,19.9318
205.5,0.0188825,5.14707,0.0971891,3.88179,19.9803
206.0,0.0188939,5.14705,0.0972475,3.89124,20.029
206.5,0.0188902,5.14704,0.0972281,3.90068,20.0776
207.0,0.0188928,5.14705,0.0972416,3.91013,20.1262
207.5,0.01889,5.14704,0.0972268,3.91958,20.1748
208.0,0.0188882,5.14695,0.0972158,3.92902,20.2234
208.5,0.0188909,5.14694,0.0972295,3.93846,20.272
209.0,0.0188902,5.14694,0.0972262,3.94791,20.3207
209.5,0.018889,5.14698,0.0972206,3.95735,20.3693
210.0,0.0188846,5.14701,0.0971984,3.9668,20.4179
210.5,0.0188822,5.14701,0.0971861,3.97624,20.4665
211.0,0.0188919,5.14696,0.0972354,3.98568,20.5151
211.5,0.0188908,5.14694,0.0972291,3.99513,20.5637
212.0,0.0188884,5.14696,0.0972173,4.00457,20.6123
212.5,0.0188885,5.14691,0.097217,4.01402,20.6609
213.0,0.0188875,5.14693,0.0972121,4.02346,20.7095
213.5,0.0188847,5.14697,0.0971983,4.0329,20.7581
214.0,0.0188863,5.14695,0.0972063,4.04235,20.8067
214.5,0.0188869,5.14695,0.0972094,4.05179,20.8553
215.0,0.0188844,5.14694,0.0971963,4.06123,20.9039
215.5,0.0188829,5.14695,0.0971887,4.07067,20.9525
216.0,0.0188824,5.14699,0.0971867,4.08012,21.0011
216.5,0.0188841,5.14696,0.0971952,4.08956,21.0497
217.0,0.0188814,5.14693,0.0971805,4.099,21.0983
217.5,0.0188858,5.14692,0.0972029,4.10844,21.1469
218.0,0.0188889,5.14696,0.0972196,4.11789,21.1955
218.5,0.0188866,5.14698,0.0972083,4.12733,21.2441
219.0,0.0188862,5.14702,0.0972069,4.13677,21.2927
219.5,0.018888,5.147,0.097216,4.14622,21.3413
220.0,0.0188855,5.14694,0.0972021,4.15566,21.3899
220.5,0.0188921,5.14693,0.0972359,4.1651,21.4385
221.0,0.018891,5.14697,0.0972307,4.17455,21.4872
221.5,0.0188874,5.14695,0.0972119,4.18399,21.5358
222.0,0.0188876,5.14694,0.0972128,4.19344,21.5844
222.5,0.0188868,5.14692,0.0972081,4.20288,21.633
223.0,0.0188852,5.14692,0.0972,4.21232,21.6816
223.5,0.0188846,5.14693,0.097197,4.22177,21.7302
224.0,0.0188831,5.14695,0.0971898,4.23121,21.7788
224.5,0.0188823,5.14697,0.0971862,4.24065,21.8274
225.0,0.0188864,5.14695,0.0972066,4.25009,21.876
225.5,0.0188781,5.14694,0.0971638,4.25953,21.9245
226.0,0.0188796,5.1469,0.0971707,4.26897,21.9731
226.5,0.018881,5.14695,0.0971792,4.27841,22.0217
